date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
9/11/2014 0:45,23,1,1,395,29254,6039.5012,321247,0,0,2,1/5/2015,1/9/2015,2,0,1,47468,3,0,2,3,151,69,46
2/27/2013 19:56,2,3,66,348,48862,205.9452,1164239,0,0,9,3/30/2013,3/31/2013,2,0,1,12279,6,0,1,2,50,191,95
12/28/2013 10:22,2,3,66,462,17112,2326.3302,816438,0,1,9,12/28/2013,12/30/2013,1,0,1,8259,1,0,5,4,8,121,16
9/21/2013 22:14,2,3,66,174,27251,8334.8672,701119,0,1,9,12/2/2013,12/5/2013,2,0,1,12545,5,0,6,3,182,83,63
8/25/2014 0:18,2,3,66,174,24103,345.4393,3440,1,0,0,9/3/2014,9/5/2014,2,0,1,8279,1,0,1,2,50,1230,70
4/22/2014 16:53,2,3,66,348,3263,64.9579,656882,0,0,9,5/10/2014,5/11/2014,2,0,1,54505,4,0,1,2,50,447,17
10/17/2014 6:07,2,3,66,356,4779,2589.9235,522080,0,0,5,2/8/2015,2/11/2015,2,0,1,8857,1,0,1,2,50,214,73
8/18/2014 8:22,2,3,66,348,47997,2001.1536,490029,0,1,5,10/15/2014,10/22/2014,2,0,1,12019,1,0,1,4,186,209,65
9/27/2014 16:32,2,3,66,346,19149,369.8974,1029668,0,0,3,12/29/2014,1/3/2015,2,0,1,11625,1,0,1,2,50,658,26
12/23/2014 10:39,2,3,66,153,20706,659.1383,204906,0,1,9,2/13/2015,2/15/2015,2,0,1,8835,1,0,1,2,50,357,96
4/18/2014 20:57,2,3,66,174,30055,747.498,616422,0,0,9,6/27/2014,6/29/2014,2,0,1,8281,1,0,1,2,50,663,13
3/7/2014 18:31,2,3,66,392,25778,164.9411,156612,0,0,4,3/8/2014,3/9/2014,2,0,1,25613,6,0,1,2,50,608,93
7/14/2014 9:13,2,3,66,467,14058,443.9136,297468,0,0,9,7/15/2014,7/16/2014,1,0,1,3257,3,1,1,2,50,1071,43
2/10/2013 22:16,2,3,66,174,24103,1230.3295,824899,0,1,9,3/12/2013,3/17/2013,2,0,1,8218,1,0,2,2,50,743,18
3/21/2013 19:54,2,3,66,174,6844,1061.5599,1149188,0,0,9,7/10/2013,7/13/2013,2,2,1,23514,6,1,1,2,50,415,7
7/29/2014 8:37,2,3,66,174,48479,708.4244,179161,0,0,9,9/19/2014,9/20/2014,2,0,1,23573,6,0,4,2,50,663,25
3/11/2014 6:39,2,3,66,258,4687,4135.0093,446279,0,1,9,5/5/2014,5/7/2014,2,0,1,8745,1,0,1,6,204,27,25
12/31/2014 10:16,17,1,133,20,3392,,994397,0,0,2,2/10/2015,2/11/2015,2,0,1,53533,3,0,1,6,70,19,21
12/9/2013 13:46,24,2,63,480,38276,3931.5529,1185724,0,0,9,1/11/2014,1/14/2014,1,0,1,8267,1,0,1,2,50,675,69
8/26/2013 6:59,2,3,66,351,36508,7202.6263,298157,0,0,1,9/6/2013,9/7/2013,1,0,1,468,1,0,1,3,48,153,37
12/24/2014 5:19,2,3,215,646,51733,813.1127,1040613,0,0,9,1/4/2015,1/9/2015,1,0,1,8791,1,0,1,4,8,110,47
9/10/2014 9:58,2,3,66,448,45508,583.7722,264185,0,0,9,9/22/2014,9/25/2014,2,0,1,8230,1,0,1,2,50,637,98
4/11/2014 21:41,2,3,66,174,24103,2500.1785,200908,0,0,9,4/14/2014,4/17/2014,2,0,2,8855,1,0,1,2,50,213,26
6/25/2014 21:49,18,2,10,0,1831,,337090,1,0,2,8/4/2014,8/9/2014,2,0,1,8744,1,0,1,3,106,108,6
1/30/2013 0:44,23,1,1,395,29254,244.5017,964524,0,1,9,4/19/2013,4/21/2013,2,0,1,14041,6,0,1,6,105,35,22
1/8/2013 21:03,2,3,66,448,30687,1027.6255,127470,0,1,9,2/4/2013,2/6/2013,1,0,1,14984,1,0,1,2,50,1457,80
11/21/2013 5:47,11,3,205,385,46963,1419.53,1096611,0,0,5,1/10/2014,1/11/2014,7,0,3,8260,1,0,2,2,50,701,23
9/6/2013 18:54,37,1,69,772,2058,,1140469,0,1,1,11/7/2013,11/10/2013,2,0,1,19991,6,0,1,6,77,21,62
8/28/2014 19:38,24,2,194,38,42328,,583446,0,0,1,10/16/2014,10/19/2014,2,2,1,21222,1,0,1,3,152,73,27
9/12/2013 16:48,2,3,66,467,30092,728.8444,900969,0,1,9,10/9/2013,10/12/2013,2,0,1,8271,1,0,3,2,50,696,18
2/6/2013 23:42,11,3,69,657,51077,,642964,1,0,1,2/24/2013,3/3/2013,2,0,1,20059,6,0,2,6,170,11,36
6/24/2014 23:11,14,1,134,55,40434,,791636,1,1,5,8/8/2014,8/14/2014,2,0,1,42370,6,0,1,6,208,951,30
6/20/2013 20:08,19,3,66,442,18617,,1127291,0,1,5,7/20/2013,7/23/2013,2,0,1,11336,6,0,1,4,47,1511,65
6/3/2013 20:29,2,3,66,442,28620,357.2351,549124,0,0,2,6/14/2013,6/16/2013,2,0,1,672,3,0,1,2,50,1144,76
9/4/2013 18:47,2,3,66,184,35454,4470.7958,1018518,0,0,1,12/7/2013,12/8/2013,3,1,1,11940,1,1,1,6,70,133,50
4/8/2014 6:42,2,3,66,153,5526,5797.9503,525572,0,0,2,6/23/2014,6/25/2014,2,0,1,8747,1,0,1,3,106,107,18
6/3/2014 8:53,2,3,66,331,54953,535.6475,430855,0,0,1,6/13/2014,6/15/2014,2,0,1,8267,1,0,1,2,50,675,41
12/9/2013 18:32,2,3,66,184,15359,6019.6824,1135025,0,0,9,12/25/2013,12/27/2013,2,0,1,8744,1,0,1,3,106,108,37
7/23/2014 11:53,2,3,66,333,36941,,900098,0,0,9,7/26/2014,7/27/2014,4,0,2,26308,6,0,2,2,50,553,28
2/26/2014 8:16,34,3,205,354,7110,1050.3289,363321,0,1,5,4/3/2014,4/7/2014,2,0,1,8268,1,0,1,2,50,682,57
4/26/2014 11:34,24,2,3,50,5224,,1188594,0,0,1,6/25/2014,6/27/2014,1,0,1,18058,1,0,1,6,68,292,29
10/5/2014 10:00,2,3,66,462,16353,2669.6237,855361,1,0,9,1/8/2015,1/18/2015,2,0,1,8856,1,0,2,2,50,636,32
7/29/2014 17:48,2,3,66,288,9055,1954.4618,885892,0,1,0,2/13/2015,2/21/2015,2,0,1,8864,1,0,1,4,47,1508,65
3/3/2014 3:47,2,3,66,189,40970,2284.4293,953011,0,1,9,9/28/2014,10/1/2014,2,0,1,12206,6,0,1,2,50,628,1
7/10/2014 8:21,2,3,66,184,35454,810.1746,552471,0,0,9,8/30/2014,9/1/2014,2,0,1,27703,6,0,2,2,50,646,2
11/8/2014 14:38,37,1,69,626,38124,,890420,0,1,9,8/16/2015,8/21/2015,2,0,1,27211,1,0,1,6,105,1409,22
6/10/2014 20:51,30,4,195,548,56440,,969453,1,1,0,10/14/2014,10/25/2014,2,0,1,46977,4,0,1,0,87,58,26
12/10/2014 11:11,11,3,205,343,37594,11101.0169,1047233,0,0,9,5/13/2015,5/14/2015,2,0,1,21367,1,0,1,0,63,934,76
6/28/2013 8:31,40,3,66,174,54486,7034.8487,344804,0,0,9,12/30/2013,1/1/2014,2,1,1,42213,6,0,3,3,82,329,36
8/31/2014 11:25,37,1,69,612,8937,,405034,0,0,3,9/5/2014,9/7/2014,2,0,1,12646,5,0,1,6,70,134,51
12/22/2014 16:37,24,2,3,64,3169,,139259,0,0,0,1/17/2015,1/18/2015,3,0,3,8741,1,0,1,6,144,13,30
3/21/2013 17:58,2,3,66,435,5391,246.2646,320130,1,0,9,3/22/2013,3/23/2013,4,0,1,369,3,0,1,2,50,456,77
6/1/2014 16:25,2,3,66,258,21719,,402818,0,0,0,8/5/2014,8/7/2014,1,0,1,33650,1,0,1,5,194,1514,38
7/5/2013 18:51,23,1,226,322,52986,,969445,0,0,9,7/11/2013,7/14/2013,2,0,1,2387,3,0,2,6,170,313,44
12/8/2014 21:08,30,4,195,548,56440,,966806,1,0,9,1/6/2015,1/9/2015,2,0,1,12356,5,0,2,3,182,46,36
7/6/2014 0:17,37,1,69,654,31393,,1100943,0,0,2,11/13/2014,11/15/2014,2,0,1,23273,6,0,1,6,70,133,25
7/30/2014 9:47,2,3,66,184,2037,46.6287,984872,0,0,2,8/11/2014,8/13/2014,2,0,1,8844,1,0,1,2,50,672,85
10/11/2013 13:31,34,3,205,135,36086,4585.2407,333756,1,0,5,10/25/2013,10/27/2013,2,0,1,8745,1,0,1,6,204,27,5
10/7/2013 14:55,2,3,66,462,27117,968.8818,576325,0,0,9,10/24/2013,10/27/2013,2,1,1,12603,5,0,1,2,50,365,28
8/19/2013 18:12,2,3,66,174,36172,5492.3541,641618,0,0,9,11/7/2013,11/13/2013,2,0,1,8505,6,0,2,3,106,107,30
8/6/2013 15:11,2,3,66,174,46281,2434.3562,804372,0,0,9,8/6/2013,8/7/2013,6,0,3,8267,1,1,1,2,50,675,56
5/2/2014 6:15,2,3,66,220,3781,1.2657,746951,0,0,0,5/2/2014,5/3/2014,1,0,1,14803,1,0,1,2,50,558,76
8/18/2014 11:49,2,3,66,174,16065,,107875,0,0,9,5/22/2015,5/24/2015,2,0,1,23540,6,0,4,6,70,1926,90
9/26/2014 15:52,2,3,66,348,24562,162.9375,1133939,1,0,9,11/21/2014,11/23/2014,2,0,1,5270,1,0,2,2,50,695,2
12/18/2013 21:10,26,0,215,715,24746,,920367,0,0,5,12/27/2013,12/29/2013,3,3,2,12057,1,0,3,4,146,1517,90
4/3/2014 9:59,2,3,82,540,52583,,677171,0,0,0,6/22/2014,6/28/2014,3,0,1,8260,1,0,1,2,50,701,77
12/19/2014 10:52,2,3,218,17,39100,,96617,0,0,9,1/12/2015,1/15/2015,1,0,1,8230,1,0,3,2,50,637,91
1/26/2014 7:12,11,3,205,367,30789,1701.7408,772731,1,0,5,4/4/2014,4/5/2014,2,1,1,12669,5,1,1,2,50,701,13
12/17/2014 11:50,8,4,77,824,15015,456.3177,417367,0,0,5,12/25/2014,12/26/2014,2,0,1,22553,6,0,1,0,63,962,9
7/26/2014 13:36,8,4,77,401,29226,8183.8465,596961,0,1,0,9/22/2014,9/22/2014,2,0,1,8254,1,0,3,2,50,365,56
9/29/2014 13:55,2,3,66,318,878,95.5927,710491,0,0,0,10/9/2014,10/12/2014,2,0,1,14839,6,1,1,2,50,574,20
12/29/2014 6:01,18,2,66,462,27117,5721.4417,434366,0,0,1,3/9/2015,3/12/2015,2,0,1,19953,6,0,1,3,99,88,2
11/5/2014 21:14,37,1,69,861,37769,,526450,0,1,9,3/12/2015,3/20/2015,1,0,1,8822,1,0,1,3,130,91,37
10/6/2014 12:32,2,3,66,220,19416,1138.437,612965,0,0,9,11/13/2014,11/18/2014,2,0,1,22391,1,0,1,4,146,1547,30
11/21/2013 7:10,2,3,66,220,43026,137.5186,438937,0,0,9,11/29/2013,11/30/2013,1,0,1,5752,3,0,1,2,50,1011,7
3/31/2014 12:07,2,3,66,174,24103,1591.8784,329404,0,0,9,6/3/2014,6/4/2014,2,2,1,8283,1,0,1,2,50,414,95
10/5/2014 14:16,2,3,55,174,44127,,263902,0,1,9,11/7/2014,11/10/2014,2,0,1,8790,1,0,1,6,199,5,36
6/21/2013 10:29,2,3,39,0,55763,,1054337,0,1,1,8/1/2013,8/4/2013,1,0,1,8816,1,0,1,4,163,1935,77
1/7/2013 13:43,2,3,66,348,48862,712.2126,773098,0,0,9,1/9/2013,1/10/2013,1,1,1,8230,1,0,1,2,50,637,69
7/1/2014 7:08,2,3,66,351,34475,,829985,0,0,3,7/25/2014,7/28/2014,2,0,1,8253,1,0,1,6,70,19,37
7/13/2014 21:38,37,1,69,923,1268,,564686,1,1,1,12/4/2014,12/6/2014,2,0,1,8745,1,0,1,6,204,27,38
8/7/2014 10:19,11,3,205,385,46963,3804.1642,369510,0,0,9,8/9/2014,8/10/2014,3,0,2,53358,6,0,1,6,204,1466,25
6/9/2014 18:10,2,3,66,321,3263,361.9309,1124178,0,0,9,6/20/2014,6/21/2014,2,2,1,778,1,0,3,2,50,1157,43
8/21/2014 8:59,11,3,205,155,37129,7780.8237,1047913,0,0,9,10/24/2014,10/26/2014,2,0,1,8286,1,0,1,0,63,1258,9
11/28/2014 8:11,2,3,178,0,51937,,991805,0,0,9,12/12/2014,12/14/2014,2,0,1,48861,6,0,1,3,182,46,36
12/22/2014 19:05,2,3,66,174,24103,227.3409,875530,0,0,9,12/23/2014,12/26/2014,2,0,1,8250,1,0,1,2,50,628,79
2/26/2013 11:43,2,3,191,376,33581,,1015106,0,0,9,3/15/2013,3/16/2013,4,2,2,14760,3,1,1,6,144,1322,43
3/14/2014 17:13,2,3,66,184,4187,165.4901,187990,0,0,1,3/15/2014,3/16/2014,2,0,1,12003,1,1,1,2,50,654,28
9/11/2014 2:39,2,3,50,772,47609,,360870,0,0,9,10/23/2014,10/25/2014,1,0,1,268,1,0,2,3,99,1033,81
8/28/2014 9:44,17,1,133,24,16679,,1008209,0,0,5,9/8/2014,9/9/2014,1,0,1,18642,3,0,1,6,204,1614,40
9/23/2013 20:07,2,3,66,293,48938,642.7789,517547,1,0,0,1/1/2014,1/4/2014,2,1,1,8266,1,0,1,2,50,411,91
8/12/2014 21:49,2,3,66,174,5938,456.2615,70882,1,0,9,8/30/2014,8/31/2014,1,0,1,8279,1,0,1,2,50,1230,83
8/11/2014 20:53,2,3,66,337,44102,3836.7986,51855,0,1,4,9/11/2014,9/15/2014,2,0,1,8788,1,0,1,6,77,2,95
5/25/2014 14:38,24,2,3,64,3169,,685809,0,1,9,7/18/2014,7/22/2014,2,0,1,8822,1,0,2,3,130,92,59
2/11/2014 3:18,37,1,195,548,56440,,152506,1,1,0,2/16/2014,2/20/2014,2,0,1,8254,1,0,1,2,50,365,10
7/3/2014 0:13,2,3,66,442,55448,57.2242,518612,1,0,2,8/4/2014,8/5/2014,1,0,1,12556,5,0,1,2,50,409,32
10/18/2014 16:41,37,1,69,661,7133,,14080,0,0,9,12/16/2014,12/21/2014,1,0,1,8857,1,0,1,2,50,214,73
12/9/2014 0:37,24,2,3,51,41641,,708504,1,0,9,12/29/2014,1/3/2015,2,0,1,24723,6,0,1,3,182,79,53
10/30/2014 21:51,37,1,69,712,38761,,394100,1,0,0,12/23/2014,12/28/2014,2,0,1,8267,1,0,1,2,50,675,56
1/25/2014 8:43,2,3,66,258,18465,1139.7415,947554,0,1,9,3/4/2014,3/9/2014,2,0,1,28491,6,0,2,2,50,702,98
12/28/2013 4:11,2,3,66,311,54750,3448.6984,1092308,1,1,0,5/3/2014,5/8/2014,0,0,1,8745,1,0,1,6,204,27,98
8/4/2014 14:05,18,2,119,0,27731,,640640,0,0,0,12/8/2014,12/15/2014,2,0,1,8282,1,0,1,3,126,232,60
3/17/2013 19:15,2,3,66,226,43575,4544.9821,435430,1,0,9,3/29/2013,4/2/2013,2,2,2,22235,6,0,1,6,77,2,9
9/1/2014 7:53,2,3,66,448,16606,75.3042,814808,0,0,2,9/17/2014,9/18/2014,2,0,1,983,1,0,1,2,50,531,99
3/17/2013 15:20,11,3,205,135,40274,1216.8545,364828,0,1,0,5/15/2013,5/20/2013,2,0,1,8250,1,0,1,2,50,628,71
10/17/2014 22:08,2,3,66,462,14703,2659.2389,395462,1,0,2,10/21/2014,10/27/2014,2,0,1,13925,6,0,1,4,8,126,52
4/15/2014 13:37,11,3,205,354,25315,812.9567,78666,0,0,9,7/27/2014,7/29/2014,4,0,2,26166,6,0,1,2,198,372,16
6/11/2014 21:56,2,3,66,174,44545,174.0998,956972,0,0,9,7/14/2014,7/18/2014,2,0,1,12206,6,0,2,2,50,628,18
7/15/2013 13:31,2,3,66,220,2086,1096.1726,867504,0,0,9,7/29/2013,8/3/2013,2,1,1,8267,1,0,7,2,50,675,37
7/30/2014 22:25,37,1,69,923,54859,,58790,0,0,0,8/18/2014,8/28/2014,2,2,1,18482,6,0,1,6,70,1915,20
1/22/2014 19:37,30,4,195,578,36631,,1015048,0,0,0,3/8/2014,3/10/2014,2,0,1,22341,6,0,1,0,34,55,46
7/19/2013 11:22,2,3,66,459,11161,4928.0878,1169605,0,0,9,10/29/2013,11/3/2013,1,0,1,12722,5,0,1,2,50,213,9
2/13/2013 20:05,34,3,205,135,14291,189.6219,276561,0,0,9,2/14/2013,2/15/2013,2,0,1,8798,1,1,1,2,198,374,77
11/17/2014 19:12,2,3,66,442,45869,936.4862,114856,0,0,3,1/14/2015,1/17/2015,4,0,1,30790,4,0,1,2,50,671,92
10/5/2014 1:11,11,3,205,155,14703,7343.0591,472669,0,0,1,11/9/2014,11/13/2014,2,0,1,12356,5,0,1,3,182,46,62
11/19/2014 20:49,24,2,3,50,5703,,220712,0,0,0,11/27/2014,11/28/2014,2,0,2,20404,6,1,1,3,82,230,61
8/9/2014 13:04,18,2,119,0,27731,,615152,1,0,9,10/16/2014,10/20/2014,2,0,1,347,1,0,3,3,182,52,81
4/14/2013 8:18,2,3,66,220,5444,5286.438,1188327,0,0,0,6/14/2013,6/15/2013,1,0,1,8821,1,0,1,6,17,30,61
2/13/2014 23:10,17,1,133,27,16551,,531575,1,1,9,4/3/2014,4/5/2014,2,0,1,8808,1,0,1,6,169,28,46
5/18/2013 23:47,23,1,1,329,4948,631.6009,706454,1,1,9,6/17/2013,6/21/2013,3,2,2,8788,1,0,2,6,77,2,2
7/13/2014 18:55,2,3,154,535,35261,,177569,0,0,9,7/30/2014,8/8/2014,2,2,1,42507,4,0,1,2,50,409,47
7/18/2014 21:22,2,3,93,71,15362,,312022,1,0,9,12/7/2014,12/10/2014,2,0,1,8250,1,0,1,2,50,628,45
1/16/2014 14:34,2,3,66,448,44386,2271.6332,785724,0,0,9,2/9/2014,2/10/2014,2,1,1,44063,6,0,2,2,50,969,50
8/27/2014 9:19,2,3,66,348,53377,171.4265,296829,0,0,1,8/30/2014,8/31/2014,4,0,1,24538,1,0,1,2,50,516,6
8/5/2013 10:43,2,3,66,189,2871,3518.2232,477510,0,0,9,9/23/2013,9/27/2013,2,0,2,12241,6,0,1,6,204,27,72
5/7/2014 17:14,2,3,212,0,47099,,68127,0,0,9,5/28/2014,5/30/2014,1,0,1,12548,5,0,1,2,50,212,33
3/24/2013 20:09,2,3,66,324,39058,909.657,909099,1,1,0,8/27/2013,9/1/2013,2,2,1,8791,1,0,1,4,8,110,65
10/15/2014 2:20,2,3,85,483,9185,,335859,0,0,1,12/18/2014,12/20/2014,2,2,2,8819,1,0,1,3,168,1242,69
4/27/2013 6:36,11,3,205,354,25315,436.2159,336043,0,1,0,8/6/2013,8/8/2013,2,2,3,8230,1,0,1,2,50,637,18
4/13/2014 8:18,2,3,215,909,53,5583.8605,805564,0,0,9,5/29/2014,6/5/2014,2,0,1,8253,1,0,1,6,70,19,51
3/30/2014 19:19,11,3,205,354,21728,3755.4514,965685,0,1,9,4/11/2014,4/14/2014,2,0,1,8799,1,0,6,6,46,1463,64
6/30/2014 12:58,23,1,1,165,8841,926.6427,636158,0,1,1,8/12/2014,8/19/2014,2,0,1,792,1,0,2,6,208,1480,64
6/27/2013 6:53,13,1,46,244,33092,,444915,0,0,9,7/26/2013,7/28/2013,3,1,2,53944,3,0,2,6,204,1466,16
6/2/2014 1:40,24,2,3,64,3169,,239500,0,0,9,6/19/2014,6/22/2014,2,0,1,8803,1,0,1,3,151,69,58
2/17/2014 19:21,2,3,66,174,14752,2510.5031,653234,1,1,9,8/4/2014,8/10/2014,2,1,1,8855,1,0,1,2,50,213,73
1/13/2013 13:21,2,3,66,174,20019,,320708,0,0,9,1/19/2013,1/21/2013,2,0,1,8279,1,0,2,2,50,1230,21
7/25/2014 7:40,18,2,119,0,27731,,181357,0,0,0,10/23/2014,10/27/2014,1,0,5,23111,6,0,2,3,106,136,37
6/21/2014 7:06,2,3,66,337,1794,3910.9417,577174,0,0,0,7/27/2014,7/28/2014,2,0,1,44234,8,0,1,6,21,268,80
12/13/2014 13:30,13,1,46,172,13218,397.3446,147750,0,0,9,12/28/2014,1/1/2015,2,0,1,25452,6,1,1,6,15,150,82
7/8/2013 19:52,17,1,133,20,3392,,116873,0,0,5,8/18/2013,8/20/2013,5,0,2,8740,1,0,1,6,105,12,99
7/28/2014 8:08,2,3,66,294,18722,,30527,0,0,1,9/12/2014,9/14/2014,2,0,1,8243,1,0,1,2,50,409,26
7/1/2014 1:24,24,2,3,50,5703,,1182500,0,0,1,12/22/2014,12/23/2014,2,0,1,9147,1,0,2,2,50,367,3
12/27/2013 8:00,34,3,205,135,36086,2027.4798,256402,0,0,9,1/30/2014,2/5/2014,2,0,1,8267,1,0,1,2,50,675,70
12/19/2013 23:34,2,3,66,142,30793,2569.1427,284886,0,0,1,12/31/2013,1/3/2014,2,0,1,8855,1,0,1,2,50,213,98
8/1/2014 0:16,34,3,205,354,25315,342.0437,273983,0,0,5,8/13/2014,8/15/2014,2,0,1,12233,6,0,1,2,50,675,41
10/30/2013 6:01,2,3,66,348,48109,1134.1312,180389,0,0,0,12/21/2013,1/1/2014,2,0,1,60988,6,0,1,2,50,701,91
3/29/2014 9:22,2,3,66,258,16313,,548359,0,0,1,4/15/2014,4/20/2014,3,1,2,26444,6,0,1,2,50,714,50
3/30/2014 13:06,37,1,69,861,42910,,713478,0,0,9,7/20/2014,7/22/2014,2,0,1,12228,6,1,1,2,50,411,70
10/26/2013 19:40,37,1,69,603,56126,,1072313,0,0,9,9/5/2014,9/7/2014,4,1,2,8745,1,0,1,6,204,27,37
12/10/2014 11:52,2,3,66,220,2086,8.0131,99593,0,1,9,12/27/2014,1/1/2015,4,2,2,27806,3,0,1,2,50,701,96
2/23/2013 1:16,25,2,23,48,4924,,1037936,0,0,9,3/17/2013,3/19/2013,2,1,1,8744,1,0,1,3,106,108,2
4/25/2013 10:05,13,1,46,172,56153,5762.4178,969780,0,1,9,7/30/2013,8/4/2013,1,0,1,8250,1,0,1,2,50,628,79
5/23/2014 17:39,2,3,66,442,2030,273.5086,1194208,0,0,9,5/23/2014,5/24/2014,2,0,1,43002,1,0,1,2,50,530,39
10/5/2014 23:58,2,3,29,194,28215,,262944,0,0,9,3/4/2015,3/8/2015,1,0,1,8285,1,0,1,6,21,32,40
6/4/2014 20:57,2,3,66,348,47997,95.115,350368,1,0,9,6/24/2014,6/25/2014,6,0,2,11569,1,0,1,2,50,623,0
3/20/2014 9:16,2,3,66,258,48453,3947.1094,958803,0,0,5,7/10/2014,7/12/2014,2,0,1,8253,1,0,2,6,70,19,98
10/2/2014 19:45,11,3,205,411,54864,1184.3591,180450,0,1,1,10/17/2014,10/21/2014,2,0,1,8250,1,0,2,2,50,628,1
5/7/2014 15:27,11,3,205,330,41936,,674085,0,0,9,5/17/2014,5/18/2014,2,0,1,8262,1,0,1,2,198,384,13
10/20/2014 10:48,30,4,195,548,54859,,1196095,0,0,5,8/12/2015,8/13/2015,2,0,1,9068,6,0,1,3,168,1242,64
4/10/2013 17:34,2,3,66,184,15359,73.6867,156193,0,0,9,4/11/2013,4/12/2013,2,0,1,25082,6,0,1,2,50,671,73
7/22/2014 10:52,2,3,66,174,47287,139.3576,38504,0,0,9,8/21/2014,8/24/2014,2,0,1,25705,6,0,1,2,50,369,50
10/3/2014 22:20,2,3,50,772,41640,,548336,0,1,9,10/27/2014,10/31/2014,3,3,2,18569,1,0,1,3,182,83,38
11/22/2014 14:19,2,3,66,314,23068,2799.4337,579896,0,0,9,7/3/2015,7/7/2015,3,0,1,23631,1,0,1,6,12,807,90
12/16/2014 10:18,2,3,66,260,15680,1090.8035,1048830,0,0,9,12/21/2014,12/24/2014,2,0,1,8260,1,0,1,2,50,701,77
3/9/2014 13:54,2,3,66,348,10079,,43000,1,0,3,4/17/2014,4/20/2014,2,1,1,21283,6,0,1,2,50,701,92
12/9/2014 11:41,2,3,66,337,43087,,1045651,1,1,1,12/30/2014,1/1/2015,2,3,1,8260,1,0,1,2,50,701,56
5/12/2013 9:31,2,3,66,348,48862,3457.0159,79197,0,0,3,8/10/2013,8/16/2013,1,0,1,23012,6,0,2,6,70,1907,30
5/1/2014 22:47,2,3,3,60,9422,,428030,0,0,9,5/9/2014,5/10/2014,2,0,1,41773,1,0,1,3,106,156,82
8/25/2014 2:33,37,1,8,425,2438,,373106,0,0,9,8/27/2014,8/28/2014,1,0,1,431,1,0,2,5,73,1712,46
7/25/2013 19:21,34,3,205,354,50386,64.805,375687,0,0,9,8/4/2013,8/5/2013,2,1,1,5081,3,0,1,2,198,1590,31
5/6/2013 10:36,2,3,80,38,52486,,264749,0,1,9,5/27/2013,6/3/2013,2,0,1,11815,1,0,1,3,5,1701,92
9/7/2014 6:20,2,3,66,337,17942,,1097392,0,0,0,9/23/2014,9/25/2014,1,1,1,8213,1,0,1,6,68,275,37
3/16/2014 2:51,2,3,66,363,11295,114.5326,347644,0,0,2,3/17/2014,3/21/2014,2,0,1,25703,6,0,3,2,50,688,42
8/24/2013 1:54,34,3,68,335,35892,,832740,0,0,9,8/24/2013,8/25/2013,2,0,1,51385,6,0,1,6,31,155,40
12/4/2014 11:45,15,1,55,13,3025,,1040338,0,0,5,2/12/2015,2/15/2015,2,0,1,8245,1,1,1,6,22,245,67
2/4/2013 19:04,13,1,46,172,51715,,798151,0,0,9,3/10/2013,3/12/2013,2,1,1,8267,1,0,1,2,50,675,21
7/23/2013 17:32,2,3,66,348,47997,1551.775,976522,0,1,1,8/13/2013,8/18/2013,2,0,1,11336,6,0,2,4,47,1511,60
10/27/2014 19:05,2,3,66,442,52415,712.0371,292199,0,0,0,11/11/2014,11/13/2014,1,0,1,12178,6,0,1,2,50,350,18
9/16/2014 19:24,2,3,66,153,20706,1102.8188,724801,0,0,0,10/9/2014,10/10/2014,1,0,1,12273,6,0,2,2,50,663,18
7/9/2013 12:29,2,3,215,817,51446,,616378,0,0,9,8/19/2013,8/21/2013,2,1,1,8745,1,0,3,6,204,27,64
3/30/2013 14:28,2,3,66,174,9351,926.2058,524706,0,0,1,4/3/2013,4/5/2013,2,0,1,11626,1,0,3,2,50,668,15
6/22/2014 9:04,2,3,66,363,31138,184.2891,1072762,0,0,9,7/3/2014,7/5/2014,2,0,1,24644,1,0,2,2,50,502,47
1/29/2013 11:33,2,3,66,348,44358,,420052,0,1,9,3/26/2013,3/30/2013,2,0,1,8864,1,0,3,4,47,1508,52
8/29/2014 16:48,2,3,66,258,4687,404.3244,974129,1,0,2,9/19/2014,9/21/2014,2,0,1,438,1,0,1,2,50,1337,33
3/31/2013 6:12,2,3,66,403,41367,4807.3028,332697,0,0,9,9/11/2013,9/14/2013,2,1,1,8740,1,0,1,6,105,12,78
8/20/2014 11:35,2,3,66,333,26924,,798007,0,1,1,11/23/2014,11/27/2014,2,2,1,8810,1,0,1,4,8,1532,65
3/4/2014 20:34,34,3,205,354,46755,2407.7415,250071,1,0,9,3/10/2014,3/11/2014,2,0,1,62824,6,1,1,2,50,365,94
9/29/2013 15:49,13,1,206,452,49647,,358059,0,0,9,12/20/2013,12/27/2013,3,3,1,468,1,0,3,3,48,153,25
4/12/2013 16:23,2,3,66,356,4779,2464.0869,128492,0,0,9,6/30/2013,7/3/2013,1,0,1,8267,1,0,1,2,50,675,19
6/8/2014 21:42,2,3,66,322,11043,1408.5312,1073002,0,1,9,7/10/2014,7/11/2014,2,0,1,8825,3,0,1,4,8,111,30
12/26/2014 4:16,2,3,70,47,14566,,511825,0,0,9,12/29/2014,1/3/2015,1,0,1,8220,1,0,1,3,182,46,85
4/13/2013 1:10,24,2,3,50,5703,,1163693,0,0,0,5/23/2013,5/26/2013,2,1,1,8282,1,0,2,3,126,232,30
